,,,,,,Parameter Method,,,,,,,,,,,,,,,,,,,,,Historical Method,,,Monte Carlo,
,,,,,,Estimated using 2 year rolling windows,,,,5-day,,,Estimated using 5 year rolling windows,,,,5-day,,,Estimated using 10 year rolling windows,,,,5-day,,,5-day,,,5-day,
Date,AAPL,AMZN,Portfolio,Return,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,99% VaR,97.5% ES,,99% VaR,97.5% ES
8/18/16,108.522821,764.460022,34536.14196,-0.000625613,,0.555811238,0.640992563,0.439422541,-2.817531E-05,1837.977675,1842.596048,,0.414122968,0.489796153,0.001428022,-1.127012E-05,1432.962777,1437.381261,,0.411012736,0.439422541,0.0014176,-5.635062E-06,1286.867261,1291.117183,,927.2070483,889.5314502,,1960.115556,1977.58693
8/17/16,108.662106,764.630005,34557.75497,-7.93E-05,,0.560338124,0.640957588,0.43943435,-2.833261E-05,1837.147353,1841.766149,,0.41570146,0.489779043,0.001399837,-1.133304E-05,1432.645,1437.063574,,0.413332382,0.43943435,0.001409467,-5.666521E-06,1286.500848,1290.751012,,927.2070483,889.5314502,,2006.689105,2012.286196
8/16/16,108.821284,764.039978,34560.49475,-0.003945833,,0.532016389,0.640574575,0.43928668,-3.616164E-05,1840.669365,1845.285655,,0.415679511,0.489777447,0.00139027,-1.446466E-05,1432.644116,1437.062683,,0.410384307,0.43928668,0.001378297,-7.232328E-06,1286.577671,1290.82701,,927.2070483,889.5314502,,1987.918243,2006.439522
8/15/16,108.92078,768.48999,34697.1341,0.001226695,,0.499863937,0.641093184,0.439230376,-3.372772E-05,1847.31228,1851.925505,,0.412573232,0.489685769,0.001346676,-1.349109E-05,1432.907131,1437.325171,,0.408181895,0.439230376,0.001353698,-6.745544E-06,1286.793396,1291.042329,,927.2070483,889.5314502,,1987.202794,2028.59362
8/12/16,107.627417,772.559998,34654.5974,0.001936847,,0.479522944,0.641002056,0.439175667,-2.988477E-05,1850.349165,1854.96055,,0.407226175,0.489578682,0.001389552,-1.195391E-05,1433.506471,1437.923744,,0.405136487,0.439175667,0.001370803,-5.976954E-06,1287.159523,1291.407986,,927.2070483,889.5314502,,1993.252852,2001.04243
8/11/16,107.378694,771.23999,34587.54169,0.001927784,,0.466380237,0.640143878,0.438817451,-2.605980E-05,1850.093644,1854.704022,,0.394254051,0.488943616,0.001349908,-1.042392E-05,1433.875815,1438.290173,,0.399492771,0.438817451,0.001347524,-5.211960E-06,1287.085249,1291.331834,,927.2070483,889.5314502,,1984.506676,1981.991085
8/10/16,107.448336,768.559998,34520.9286,-0.002618429,,0.498798087,0.638743515,0.438403175,-3.125510E-05,1840.961783,1845.575418,,0.405143565,0.488205007,0.001355607,-1.250204E-05,1429.889459,1434.302693,,0.405501535,0.438403175,0.001357176,-6.251020E-06,1284.831975,1289.077443,,927.2070483,889.5314502,,2006.693375,2013.763646
8/9/16,108.254196,768.309998,34611.43766,0.002950409,,0.512059745,0.638113795,0.438200826,-2.540111E-05,1837.065271,1841.680239,,0.424464845,0.488401859,0.001417557,-1.016044E-05,1427.17277,1431.588251,,0.408798324,0.438200826,0.001349787,-5.080222E-06,1283.668603,1287.913553,,927.2070483,889.5314502,,1993.913914,2002.716402
8/8/16,107.816449,766.559998,34509.47027,0.003581666,,0.519250652,0.638247531,0.438200465,-1.829463E-05,1836.272125,1840.887727,,0.432366527,0.488784059,0.001480145,-7.317853E-06,1426.934165,1431.351415,,0.408764756,0.438200465,0.00135802,-3.658926E-06,1283.673349,1287.918295,,927.2070483,889.5314502,,2003.172214,2004.13922
8/5/16,106.930996,765.97998,34386.08996,0.009927937,,0.552608495,0.635697656,0.437449356,1.403655E-06,1823.774926,1828.393995,,0.442040783,0.487614331,0.001481276,5.614619E-07,1421.903858,1426.318653,,0.415937453,0.437449356,0.001363185,2.807309E-07,1280.229991,1284.472581,,927.2070483,889.5314502,,1994.780773,2019.238339
8/4/16,105.329219,760.77002,34046.39606,0.007366708,,0.555535821,0.635424798,0.437062878,1.602014E-05,1822.540756,1827.160131,,0.450316135,0.486953812,0.001519682,6.408055E-06,1418.583294,1422.996935,,0.420706625,0.437062878,0.00138373,3.204028E-06,1278.271108,1282.512572,,927.2070483,889.5314502,,2030.328831,2032.528244
8/3/16,104.68254,754.640015,33796.50776,-0.000280158,,0.582158371,0.63518258,0.436951338,1.546427E-05,1817.545665,1822.167512,,0.453949198,0.486777412,0.001541344,6.185708E-06,1417.45397,1421.867425,,0.423043069,0.436951338,0.001400425,3.092854E-06,1277.539538,1281.780757,,927.2070483,889.5314502,,2039.855953,2020.604255
8/2/16,103.386256,760.580017,33805.97745,-0.011425363,,0.53826272,0.632992687,0.436311708,-7.205102E-06,1818.574908,1823.192967,,0.436315507,0.485632058,0.001472373,-2.882041E-06,1417.140767,1421.549396,,0.416161775,0.436311708,0.00137791,-1.441020E-06,1276.853872,1281.091975,,927.2070483,889.5314502,,1988.776777,2003.597148
8/1/16,104.93982,767.73999,34194.43794,0.013850627,,0.555803094,0.631837422,0.435931536,2.027630E-05,1812.509529,1817.129285,,0.448316526,0.484937366,0.001480232,8.110520E-06,1413.084873,1417.492546,,0.420993264,0.435931536,0.001378866,4.055260E-06,1274.902023,1279.139019,,927.2070483,889.5314502,,2012.87034,2008.744368
7/29/16,103.119078,758.809998,33724.08838,0.004697139,,0.45815085,0.619033768,0.432264868,2.959602E-05,1792.696971,1797.307091,,0.402908441,0.478507716,0.00146209,1.183841E-05,1402.194795,1406.579453,,0.400125578,0.432264868,0.001373865,5.919204E-06,1267.752718,1271.973206,,927.2070483,889.5314502,,1924.637688,1926.97299
7/28/16,103.247715,752.609985,33566.0531,0.018423708,,0.407609302,0.617371381,0.431697411,6.615100E-05,1796.288315,1800.893499,,0.393193176,0.477597233,0.001423231,2.646040E-05,1401.212642,1405.593685,,0.392976603,0.431697411,0.001351179,1.323020E-05,1267.325113,1271.542691,,927.2070483,889.5314502,,1892.977555,1896.72373
7/27/16,101.872267,736.669983,32953.30383,0.024021747,,0.38378161,0.61580156,0.431220327,1.138132E-04,1795.78916,1800.39182,,0.380354778,0.476715256,0.001425059,4.552528E-05,1400.846048,1405.223276,,0.387220993,0.431220327,0.001362646,2.276264E-05,1266.92148,1271.136628,,927.2070483,889.5314502,,1929.958473,1923.282971
7/26/16,95.65801,735.590027,32171.13997,-0.005974441,,0.349285346,0.613558517,0.430622877,1.019591E-04,1795.149837,1799.748773,,0.36623516,0.475561057,0.001426385,4.078366E-05,1399.908955,1404.2814,,0.381460126,0.430622877,0.001356827,2.039183E-05,1266.165322,1270.377542,,927.2070483,889.5314502,,1935.983925,1929.40983
7/25/16,96.320994,739.609985,32363.91985,-0.009381441,,0.378580428,0.612802745,0.430410728,8.334517E-05,1788.270444,1792.871839,,0.37322938,0.475142357,0.001454903,3.333807E-05,1397.501233,1401.872987,,0.387591608,0.430410728,0.001384056,1.666903E-05,1264.479642,1268.691504,,927.2070483,889.5314502,,1934.593723,1944.304203
7/22/16,97.627183,744.859985,32668.96872,-0.002450531,,0.365962571,0.612652539,0.430366944,7.848301E-05,1789.90694,1794.507139,,0.36645395,0.475104057,0.001478946,3.139320E-05,1398.546557,1402.917605,,0.385728327,0.430366944,0.001406392,1.569660E-05,1264.673991,1268.885517,,927.2070483,894.2490033,,1914.738254,1905.733375
7/21/16,98.389119,744.429993,32749.1232,-0.003036016,,0.299790356,0.607448136,0.428905193,7.245917E-05,1786.166637,1790.75901,,0.342370636,0.472408199,0.001396073,2.898367E-05,1394.839434,1399.199949,,0.37250334,0.428905193,0.001359507,1.449183E-05,1262.672872,1266.877265,,927.2070483,894.2490033,,1874.933934,1887.357309
7/20/16,98.91357,745.719971,32848.70116,0.005260121,,0.359802102,0.613663881,0.429039263,8.289592E-05,1793.731452,1798.331377,,0.343703343,0.472447769,0.001323484,3.315837E-05,1394.726662,1399.087418,,0.375044233,0.429039263,0.001311206,1.657918E-05,1262.626211,1266.831371,,927.2070483,894.2490033,,1878.36018,1886.408678
7/19/16,98.824515,739.950012,32676.36665,0.003477342,,0.372760791,0.613555436,0.429010773,8.979540E-05,1791.318676,1795.919754,,0.34885485,0.472388454,0.001358717,3.591816E-05,1393.674989,1398.036003,,0.375888601,0.429010773,0.001317967,1.795908E-05,1262.396138,1266.601251,,927.2070483,894.2490033,,1939.688349,1939.29239
7/18/16,98.784933,736.070007,32562.93709,0.004412286,,0.365949041,0.613543112,0.429007885,9.854994E-05,1792.393657,1796.99411,,0.347253628,0.472375933,0.001395859,3.941998E-05,1393.91209,1398.272925,,0.375698641,0.429007885,0.001334538,1.970999E-05,1262.420588,1266.625672,,927.2070483,894.2490033,,1899.590885,1902.228696
7/15/16,97.745922,735.440002,32419.57662,-0.004999203,,0.37621929,0.613272718,0.428930317,8.863089E-05,1789.966553,1794.567868,,0.349460827,0.472276148,0.001394134,3.545235E-05,1393.245717,1397.606428,,0.379041089,0.428930317,0.001333767,1.772618E-05,1261.613227,1265.818269,,927.2070483,894.2490033,,1901.812608,1894.362256
7/14/16,97.755819,741.200012,32582.05444,0.005843803,,0.362913183,0.613000458,0.428858235,1.002257E-04,1791.374305,1795.974327,,0.346591506,0.472165289,0.001394372,4.009029E-05,1393.41411,1397.774221,,0.375933435,0.428858235,0.001324727,2.004515E-05,1261.940266,1266.144751,,927.2070483,894.2490033,,1888.038862,1889.742298
7/13/16,95.855921,742.630005,32392.20658,-0.006832982,,0.389557356,0.612849875,0.428751763,8.666823E-05,1786.613321,1791.215731,,0.350540928,0.471991907,0.001389999,3.466729E-05,1392.236643,1396.596546,,0.379411139,0.428751763,0.001326767,1.733365E-05,1261.024492,1265.228826,,927.2070483,894.2490033,,1924.644458,1929.186361
7/12/16,96.400159,748.210022,32614.29986,-0.003161648,,0.398431484,0.613128736,0.428756575,8.039512E-05,1785.945518,1790.54882,,0.349540773,0.471974403,0.001342775,3.215805E-05,1392.356675,1396.716437,,0.377110169,0.428756575,0.001299997,1.607902E-05,1261.43759,1265.641752,,927.2070483,894.2490033,,1924.409808,1910.570774
7/11/16,95.96477,753.780029,32717.57798,0.007950238,,0.410648921,0.613608536,0.428738385,9.616940E-05,1785.293739,1789.898292,,0.349477205,0.471972738,0.001373015,3.846776E-05,1392.362701,1396.722452,,0.375852544,0.428738385,0.001310796,1.923388E-05,1261.602202,1265.806183,,927.2070483,894.2490033,,1878.89219,1897.640654
7/8/16,95.667907,745.809998,32458.49669,0.010758161,,0.38187725,0.612534174,0.428440066,1.175150E-04,1786.983687,1791.585304,,0.337812132,0.471418205,0.001359432,4.700598E-05,1392.746132,1397.103112,,0.37143321,0.428440066,0.001305079,2.350299E-05,1261.492036,1265.694411,,927.2070483,894.2490033,,1914.490379,1918.253012
7/7/16,94.935656,736.570007,32111.17457,0.000622146,,0.3713738,0.612441449,0.428422218,1.187494E-04,1788.43636,1793.03699,,0.333573339,0.471371688,0.001329932,4.749975E-05,1393.335064,1397.691529,,0.370811635,0.428422218,0.001297211,2.374988E-05,1261.547373,1265.749622,,927.2070483,894.2490033,,1914.331574,1920.608513
7/6/16,94.529945,737.609985,32091.20293,0.010365911,,0.396360429,0.612053983,0.428280679,1.393167E-04,1783.282471,1787.885265,,0.33775951,0.471153093,0.00137532,5.572666E-05,1391.986004,1396.342134,,0.373933855,0.428280679,0.001319786,2.786333E-05,1260.590178,1264.792099,,927.2070483,894.2490033,,1885.651953,1902.00533
7/5/16,93.995597,728.099976,31760.26657,-0.001258663,,0.385921765,0.611531646,0.428081124,1.368193E-04,1783.525787,1788.127465,,0.323653529,0.47095666,0.001322559,5.472772E-05,1393.825134,1398.179419,,0.36992702,0.428081124,0.001306666,2.736386E-05,1260.698667,1264.899425,,927.2070483,894.2490033,,1920.648379,1924.637625
7/1/16,94.886177,725.679993,31800.26722,0.009999516,,0.4206146,0.611446692,0.427965678,1.566596E-04,1777.630663,1782.235483,,0.327670096,0.470729616,0.001342031,6.266385E-05,1392.480621,1396.834527,,0.371673974,0.427965678,0.001312019,3.133192E-05,1260.056544,1264.256968,,927.2070483,894.2490033,,1940.178763,1923.381934
6/30/16,94.599212,715.619995,31483.86451,0.004591926,,0.433322603,0.610933855,0.427968276,1.657706E-04,1774.123796,1778.729612,,0.335045015,0.470438528,0.001355584,6.630823E-05,1390.376416,1394.730027,,0.371645357,0.427968276,0.001309787,3.315412E-05,1260.06914,1264.269572,,927.2070483,894.2490033,,1915.771464,1926.213154
6/29/16,93.411777,715.599976,31339.62435,0.009979024,,0.463269223,0.609427626,0.427546851,1.855702E-04,1765.021058,1769.629095,,0.342090178,0.469779558,0.001341275,7.422810E-05,1387.26031,1391.612413,,0.378445771,0.427546851,0.0013228,3.711405E-05,1257.651333,1261.850575,,927.2070483,894.2490033,,1929.30689,1943.879158
6/28/16,92.610251,707.950012,31028.44071,0.021174572,,0.484341419,0.609046004,0.427437571,2.275833E-04,1760.50899,1765.118817,,0.34534088,0.469611724,0.001377803,9.103331E-05,1386.217593,1390.569437,,0.382640468,0.427437571,0.001343736,4.551666E-05,1256.602495,1260.801631,,927.2070483,894.2490033,,1917.202493,1935.065559
6/27/16,91.076482,691.359985,30378.3339,-0.012289511,,0.461951942,0.60991917,0.427439613,2.031993E-04,1766.611532,1771.219622,,0.344675847,0.469614209,0.001357289,8.127973E-05,1386.338468,1390.690261,,0.38309152,0.427439613,0.001347103,4.063987E-05,1256.530248,1260.729431,,927.2070483,894.2490033,,1925.399869,1931.715533
6/24/16,92.422245,698.960022,30753.97226,-0.031073609,,0.488675052,0.608404886,0.427013677,1.415453E-04,1758.005334,1762.615319,,0.362370843,0.469005914,0.001358685,5.661814E-05,1381.5472,1385.898557,,0.388089065,0.427013677,0.001333298,2.830907E-05,1254.411082,1258.6089,,927.2070483,894.2490033,,1903.553923,1897.762369
6/23/16,95.093977,722.080017,31724.61169,0.012283126,,0.488103158,0.608398169,0.427015368,1.659166E-04,1758.080048,1762.689978,,0.361295424,0.468993838,0.001348417,6.636665E-05,1381.696024,1386.047248,,0.386443401,0.427015368,0.001334205,3.318332E-05,1254.701612,1258.8993,,927.2070483,894.2490033,,1943.376351,1942.676982
6/22/16,94.549739,710.599976,31337.31775,-0.006021437,,0.485441384,0.608239286,0.426842588,1.539693E-04,1758.070417,1762.680044,,0.34944309,0.46871474,0.001314641,6.158773E-05,1382.912085,1387.261382,,0.381128367,0.426842588,0.001316128,3.079387E-05,1255.115915,1259.312437,,927.2070483,894.2490033,,1958.133196,1959.906009
6/21/16,94.905971,715.820007,31526.58269,0.004694811,,0.470235634,0.608061567,0.426785519,1.632844E-04,1760.059125,1764.667293,,0.349141688,0.468701063,0.001335348,6.531377E-05,1382.923901,1387.273128,,0.379174629,0.426785519,0.001330735,3.265689E-05,1255.287142,1259.483262,,927.2070483,894.2490033,,1904.048211,1922.075211
6/20/16,94.104446,714.01001,31378.91825,0.005939442,,0.501915541,0.609409752,0.426784792,1.750690E-04,1758.654068,1763.265634,,0.352566829,0.468733779,0.001348331,7.002761E-05,1382.433279,1386.782908,,0.379936081,0.426784792,0.001328969,3.501381E-05,1255.152889,1259.34907,,927.2070483,894.2490033,,1934.071011,1947.514006
6/17/16,94.332041,706.390015,31193.09738,-0.018333971,,0.46092274,0.607162921,0.426139971,1.386921E-04,1759.065912,1763.672877,,0.336959338,0.467552841,0.001337638,5.547684E-05,1381.67253,1386.016967,,0.372258295,0.426139971,0.001331308,2.773842E-05,1254.589537,1258.782372,,927.2070483,894.2490033,,1909.581627,1928.628799
6/16/16,96.528803,717.51001,31770.26544,0.004419256,,0.472094657,0.607229049,0.426182984,1.474605E-04,1757.424164,1762.032177,,0.330611663,0.467880124,0.001310016,5.898419E-05,1383.708193,1388.053151,,0.37508674,0.426182984,0.001344389,2.949209E-05,1254.225184,1258.418435,,927.2070483,894.2490033,,1917.393732,1942.389347
6/15/16,96.123091,714.26001,31630.17429,-0.005656845,,0.491612168,0.606783512,0.426080221,1.362366E-04,1752.983392,1757.59301,,0.33451084,0.46768232,0.001300164,5.449463E-05,1382.467201,1386.81185,,0.376833911,0.426080221,0.001346319,2.724731E-05,1253.619877,1257.812842,,927.2070483,894.2490033,,1917.839674,1902.439683
6/14/16,96.439741,719.299988,31809.60833,0.004033585,,0.458168516,0.605902567,0.425797445,1.442397E-04,1755.987168,1760.593362,,0.32950751,0.467296935,0.001332434,5.769589E-05,1382.203605,1386.546563,,0.372092138,0.425797445,0.001347509,2.884794E-05,1253.611402,1257.802782,,927.2070483,894.2490033,,1933.143168,1934.733771
6/13/16,96.320994,715.23999,31681.55999,-0.007959102,,0.450932375,0.605891279,0.42583138,1.284479E-04,1757.139101,1761.744629,,0.325947531,0.467300907,0.001341094,5.137914E-05,1382.823829,1387.166493,,0.369407869,0.42583138,0.001352046,2.568957E-05,1254.176976,1258.368276,,927.2070483,894.2490033,,1907.172008,1921.11553
6/10/16,97.795402,717.909973,31934.72289,-0.01154747,,0.458888683,0.605851079,0.425847345,1.055362E-04,1755.725168,1760.331405,,0.321586639,0.467510335,0.001365742,4.221448E-05,1384.177436,1388.520409,,0.368913539,0.425847345,0.001368911,2.110724E-05,1254.309689,1258.501015,,927.2070483,894.2490033,,1886.291294,1890.009377
6/9/16,98.606817,727.650024,32305.62553,0.003513006,,0.5042752,0.602291928,0.424840337,1.125065E-04,1738.315743,1742.924494,,0.338341653,0.465682543,0.001427098,4.500258E-05,1376.003125,1380.341529,,0.377239284,0.424840337,0.001394338,2.250129E-05,1249.90359,1254.091356,,927.2070483,894.2490033,,1888.306199,1911.423577
6/8/16,97.904251,726.640015,32192.33479,0.002190034,,0.450465878,0.602808713,0.424564445,1.168518E-04,1748.580018,1753.184103,,0.327325021,0.465179971,0.001404738,4.674070E-05,1376.4279,1380.76369,,0.372331518,0.424564445,0.001391181,2.337035E-05,1249.944237,1254.130426,,927.2070483,894.2490033,,1937.727906,1932.891848
6/7/16,97.993305,723.73999,32121.90963,-0.001114699,,0.44171697,0.602614537,0.42450732,1.146401E-04,1749.46814,1754.071332,,0.325674187,0.465116121,0.001397467,4.585602E-05,1376.524851,1380.860287,,0.370305116,0.42450732,0.001372013,2.292801E-05,1250.128039,1254.313817,,927.2070483,894.2490033,,1912.809597,1909.968632
6/6/16,97.597491,726.72998,32157.73585,0.003686482,,0.450506348,0.602659841,0.424541582,1.219545E-04,1748.156157,1752.760173,,0.324747119,0.465131777,0.001386146,4.878180E-05,1376.728957,1381.064366,,0.369091761,0.424541582,0.001369658,2.439090E-05,1250.439444,1254.625267,,927.2070483,894.2490033,,1919.466858,1927.439898
6/3/16,96.894924,725.539978,32039.40519,-0.001610906,,0.467528775,0.60261948,0.424501402,1.187583E-04,1745.255496,1749.861048,,0.323901154,0.465169631,0.001344871,4.750330E-05,1376.983672,1381.319134,,0.370853502,0.424501402,0.001365167,2.375165E-05,1250.015429,1254.201228,,927.2070483,894.2490033,,1887.645698,1901.061095
6/2/16,96.697021,728.23999,32091.05926,0.004929302,,0.486993367,0.602467571,0.424468578,1.285386E-04,1741.640804,1746.248061,,0.330337187,0.465062021,0.001371176,5.141545E-05,1375.569774,1379.905431,,0.375008159,0.424468578,0.0013762,2.570772E-05,1249.197563,1253.383568,,927.2070483,894.2490033,,1872.876276,1883.469532
6/1/16,97.429272,719.440002,31933.26197,-0.008153313,,0.463289702,0.602736784,0.424482903,1.123614E-04,1746.278611,1750.883833,,0.326072871,0.465000349,0.001326489,4.494456E-05,1376.120265,1380.45535,,0.371267597,0.424482903,0.001351935,2.247228E-05,1249.889134,1254.074889,,927.2070483,894.2490033,,1856.896967,1879.022158
5/31/16,98.814618,722.789978,32194.68816,0.007380263,,0.500031821,0.603411992,0.424420435,1.270048E-04,1742.153411,1746.762315,,0.337678674,0.465101525,0.001363062,5.080192E-05,1374.428214,1378.764634,,0.372759047,0.424420435,0.001356277,2.540096E-05,1249.446469,1253.632083,,927.2070483,894.2490033,,1873.012045,1869.828397
5/27/16,99.299486,712.23999,31957.95753,-0.002560841,,0.527359465,0.602007717,0.42402371,1.219238E-04,1733.732963,1738.343684,,0.34611213,0.464424758,0.001387496,4.876950E-05,1371.017514,1375.352405,,0.37827082,0.42402371,0.001374821,2.438475E-05,1247.322439,1251.506825,,927.2070483,894.2490033,,1904.467963,1910.343773
5/26/16,99.358863,714.909973,32039.90167,0.008723023,,0.534179607,0.60198943,0.424018786,1.392313E-04,1732.562946,1737.174281,,0.346858066,0.464414858,0.001371895,5.569254E-05,1370.861019,1375.195942,,0.378583902,0.424018786,0.001363342,2.784627E-05,1247.253582,1251.437973,,927.2070483,894.2490033,,1913.420079,1915.537659
5/25/16,98.577132,708.349976,31761.6323,0.010194223,,0.541662078,0.601769036,0.424063496,1.594580E-04,1730.716505,1735.328415,,0.353191102,0.464296416,0.001369405,6.378319E-05,1369.432272,1373.767344,,0.38423158,0.424063496,0.001372593,3.189160E-05,1246.404259,1250.58931,,927.2070483,894.2490033,,1879.484941,1870.275774
5/24/16,96.875137,704.200012,31439.49191,0.012308735,,0.561254812,0.600670046,4.24E-01,1.838801E-04,1724.41308,1729.026217,,0.367291811,0.463784661,0.001397984,7.355203E-05,1365.528791,1369.863363,,0.388144835,0.42375477,0.001380904,3.677601E-05,1244.81616,1249.000221,,927.2070483,894.2490033,,1955.354468,1920.000238
5/23/16,95.420524,696.75,31054.8834,-0.000789339,,0.584422222,0.600172944,0.42364324,1.823139E-04,1719.210348,1723.825341,,0.376074468,0.463526991,0.001399185,7.292557E-05,1363.274341,1367.608802,,0.3935186,0.42364324,0.001380344,3.646278E-05,1243.554389,1247.73842,,927.2070483,894.2490033,,1905.027131,1916.345474
5/20/16,94.223192,702.799988,31079.4059,0.007815927,,0.600174319,0.599523959,0.423475042,1.978217E-04,1714.796093,1719.412177,,0.382950298,0.463191261,0.001393414,7.912869E-05,1361.118984,1365.452908,,0.396158455,0.423475042,0.001376595,3.956434E-05,1242.600688,1246.784222,,927.2070483,894.2490033,,1880.84622,1897.042327
5/19/16,93.213866,698.52002,30837.43835,-0.000426139,,0.615609029,0.599118963,0.423469572,1.969762E-04,1711.118536,1715.73581,,0.389638355,0.462991893,0.001401054,7.879048E-05,1359.39223,1363.726057,,0.402217384,0.423469572,0.001386197,3.939524E-05,1241.531737,1245.71575,,927.2070483,894.2490033,,1857.601411,1878.063254
